Unnamed: 0,order_date,order_id,order_datetime,customer_id,courier_id,restaurant_id,order_amount,items_count,distance_km,is_express_delivery,delivery_time_minutes,payment_method,vehicle_type,experience_days,base_skill,base_speed_kmh,courier_rating,on_time_ratio,preferred_payment_method,customer_rating,restaurant_city,cuisine_type,is_fast_food,restaurant_rating,prep_time_avg,traffic_level,is_rush_hour,temperature,precip_mm,wind_speed
92609,2025-05-25,73040,2025-05-25 19:11:00,31875,109,79,1263.1,4,6.22,0,97.6,card,car,874,1.0709056181555394,55.0,4.75,0.98,card,4.49,Kazan,italian,0,4.92,19,1.0,0,23.6,3.28,9.8
92610,2025-05-25,94177,2025-05-25 19:12:00,37063,182,68,3840.55,5,3.69,0,85.2,card,bike,1301,1.0138585111232037,38.30118692367152,4.88,0.84,card,4.21,Moscow,burger,0,4.32,25,3.0,0,21.6,4.64,4.5
92611,2025-05-25,73464,2025-05-25 19:13:00,5408,336,241,2360.34,2,0.65,0,43.9,cash,scooter,364,0.852369514116595,40.65776334533052,5.0,0.88,sbp,4.38,Moscow,burger,1,4.21,12,3.0,0,21.6,4.64,4.5
92612,2025-05-25,75595,2025-05-25 19:13:00,33548,364,71,1800.73,2,0.62,0,61.7,cash,car,1086,1.066926995516543,55.0,4.85,0.8,sbp,4.6,SPB,russian,0,4.36,23,2.0,0,20.2,10.22,10.8
92613,2025-05-25,93208,2025-05-25 19:13:00,18153,271,230,2170.87,2,3.01,0,94.5,card,bike,1935,0.9205039200135628,35.577876365522755,4.69,0.89,card,4.81,Moscow,italian,0,4.46,39,3.0,0,21.6,4.64,4.5
92614,2025-05-25,77730,2025-05-25 19:29:00,5052,141,161,1259.8,3,9.95,0,137.1,cash,car,689,0.9467096782594088,55.0,4.53,0.9,sbp,4.94,Moscow,asian,1,4.06,11,3.0,0,21.6,4.64,4.5
92615,2025-05-25,61925,2025-05-25 19:41:00,12793,381,123,2877.61,4,4.71,0,93.5,card,car,131,0.928396981439648,55.0,4.58,0.94,cash,4.48,Moscow,asian,0,4.05,16,3.0,0,21.6,4.64,4.5
92616,2025-05-25,59182,2025-05-25 19:49:00,41570,349,91,2216.52,2,2.65,0,45.3,card,scooter,939,1.0354710943827092,52.33026501083797,4.68,0.85,card,4.57,Kazan,asian,1,4.91,13,1.0,0,23.6,3.28,9.8
92617,2025-05-25,47498,2025-05-25 19:51:00,35275,208,32,1791.77,3,1.08,0,41.1,card,scooter,1275,0.9324369891297052,47.978038395195696,4.37,0.89,sbp,4.75,Kazan,russian,0,4.44,17,1.0,0,23.6,3.28,9.8
92618,2025-05-25,69476,2025-05-25 20:18:00,4168,216,106,4133.79,4,6.21,0,110.5,card,car,504,0.8715298745071397,55.0,4.69,0.91,sbp,4.9,Moscow,russian,0,4.64,35,3.0,0,21.6,4.64,4.5
92619,2025-05-25,4935,2025-05-25 20:20:00,40924,351,50,1084.06,3,1.66,0,48.2,card,car,1605,1.0791307902751142,55.0,4.47,0.96,card,4.63,SPB,russian,0,4.61,16,2.0,0,20.2,10.22,10.8
92620,2025-05-25,32698,2025-05-25 20:34:00,30597,265,213,1849.06,1,9.4,0,130.9,cash,scooter,1409,0.9606459000746148,49.71730148714787,4.5,0.97,sbp,4.99,SPB,russian,0,4.93,21,2.0,0,20.2,10.22,10.8
92621,2025-05-25,14513,2025-05-25 20:41:00,24554,244,62,3526.19,3,10.07,0,123.8,card,scooter,274,1.214273509954976,55.0,4.86,0.97,cash,3.75,Moscow,italian,0,4.69,15,3.0,0,21.6,4.64,4.5
92622,2025-05-25,58967,2025-05-25 20:44:00,48078,234,274,1253.94,4,0.33,0,38.2,card,car,546,0.974594476082679,55.0,4.6,0.95,cash,4.76,SPB,russian,1,4.46,6,2.0,0,20.2,10.22,10.8
92623,2025-05-25,21986,2025-05-25 20:49:00,11686,225,136,2738.57,3,1.66,0,58.8,card,bike,43,1.051730331189482,31.893950723490853,5.0,0.87,card,5.0,Kazan,italian,0,4.8,23,1.0,0,23.6,3.28,9.8
92624,2025-05-25,2623,2025-05-25 21:19:00,7334,15,48,2961.18,3,5.07,0,67.9,card,car,1143,1.121989428047839,55.0,4.39,0.87,cash,5.0,SPB,russian,1,4.67,11,2.0,0,20.2,10.22,10.8
92625,2025-05-25,71873,2025-05-25 21:41:00,30327,398,192,3186.96,5,4.3,1,54.1,cash,car,1760,1.0654033747145617,55.0,4.42,0.96,cash,4.34,SPB,russian,1,3.83,12,2.0,0,20.2,10.22,10.8
92626,2025-05-25,59485,2025-05-25 21:47:00,19005,335,288,1945.67,3,1.18,0,36.8,card,scooter,1936,1.0227754836495986,53.90710727799128,5.0,0.91,card,4.6,Moscow,burger,0,3.95,23,3.0,0,21.6,4.64,4.5
92627,2025-05-25,59590,2025-05-25 21:55:00,32773,375,39,1612.23,2,5.83,0,88.7,sbp,bike,1538,0.8782947954262638,33.50304145414356,5.0,0.87,cash,4.48,SPB,italian,1,4.2,8,2.0,0,20.2,10.22,10.8
92628,2025-05-25,51363,2025-05-25 21:56:00,12690,337,254,2113.56,2,12.17,0,150.5,sbp,scooter,1832,0.9670554174416544,50.81018222286416,4.63,0.85,sbp,4.68,Kazan,burger,0,3.85,31,1.0,0,23.6,3.28,9.8
92629,2025-05-25,81047,2025-05-25 22:00:00,49539,194,124,2838.19,2,2.19,0,57.3,card,car,301,1.011907539252242,55.0,4.93,0.99,card,5.0,Moscow,italian,1,4.59,14,3.0,0,21.6,4.64,4.5
92630,2025-05-25,59882,2025-05-25 22:04:00,45543,328,175,3281.8,1,3.85,1,51.2,card,bike,1244,1.108393347915148,41.76333005471556,4.95,0.9,card,5.0,Kazan,asian,0,4.69,20,1.0,0,23.6,3.28,9.8
92631,2025-05-25,25021,2025-05-25 22:12:00,5617,48,59,1947.61,1,3.76,0,96.7,sbp,bike,1135,0.908823374724451,34.060510655019456,4.75,0.88,card,4.6,Moscow,burger,0,5.0,30,3.0,0,21.6,4.64,4.5
92632,2025-05-25,14387,2025-05-25 22:18:00,7788,290,158,2798.16,2,5.09,0,77.3,card,car,439,0.929999452668424,55.0,4.48,0.85,sbp,4.39,SPB,italian,1,4.57,11,2.0,0,20.2,10.22,10.8
92633,2025-05-25,48839,2025-05-25 22:24:00,15499,44,207,2238.0,3,2.73,0,55.6,card,car,139,1.0073945712432952,55.0,4.7,0.83,card,4.67,Moscow,italian,1,4.42,9,3.0,0,21.6,4.64,4.5
92634,2025-05-25,26445,2025-05-25 22:27:00,30158,234,193,3244.46,6,4.23,1,68.2,sbp,car,546,0.974594476082679,55.0,4.6,0.95,card,4.93,Kazan,russian,1,4.31,12,1.0,0,23.6,3.28,9.8
92635,2025-05-25,27054,2025-05-25 22:38:00,23313,335,230,2757.52,4,19.25,0,260.7,card,scooter,1936,1.0227754836495986,53.90710727799128,5.0,0.91,card,4.49,Moscow,italian,0,4.46,39,3.0,0,21.6,4.64,4.5
92636,2025-05-25,59015,2025-05-25 22:58:00,1408,49,258,3321.12,5,4.05,0,65.1,cash,car,789,0.9822111230977172,55.0,4.72,0.92,card,5.0,SPB,russian,1,4.9,7,2.0,0,20.2,10.22,10.8
92637,2025-05-25,13972,2025-05-25 23:03:00,10551,24,274,3900.13,3,4.95,0,83.4,card,scooter,1237,1.0552201040504643,54.20006938556093,4.58,0.88,sbp,4.46,SPB,russian,1,4.46,6,2.0,0,20.2,10.22,10.8
92638,2025-05-25,93601,2025-05-25 23:06:00,9071,222,152,2928.32,2,1.27,0,70.9,card,car,1039,1.1570678494910054,55.0,4.2,0.91,card,4.85,Moscow,russian,0,4.65,38,3.0,0,21.6,4.64,4.5
92639,2025-05-25,33115,2025-05-25 23:12:00,5008,96,36,2797.72,4,5.01,0,93.7,card,car,1444,0.9729262897671234,55.0,4.81,0.98,card,4.31,SPB,burger,0,4.23,24,2.0,0,20.2,10.22,10.8
92640,2025-05-25,95895,2025-05-25 23:34:00,34187,288,95,500.0,3,0.66,0,37.7,sbp,car,928,1.0790602184460076,55.0,4.81,0.91,card,4.91,Kazan,burger,1,4.31,13,1.0,0,23.6,3.28,9.8
92641,2025-05-25,34850,2025-05-25 23:35:00,21420,158,210,2900.3,4,1.43,1,27.0,sbp,scooter,597,0.9285964098111535,45.66908855409564,4.95,0.92,sbp,4.25,SPB,italian,1,4.66,9,2.0,0,20.2,10.22,10.8
92643,2025-05-25,82517,2025-05-25 23:47:00,37530,132,34,1763.89,3,3.56,0,53.6,card,scooter,1451,1.062545334265732,55.0,5.0,0.93,cash,4.53,SPB,italian,1,4.55,7,2.0,0,20.2,10.22,10.8
92642,2025-05-25,75679,2025-05-25 23:47:00,9220,211,237,1998.87,4,4.99,0,58.3,sbp,car,1997,1.0089398548060786,55.0,4.45,0.91,card,4.83,Kazan,italian,1,4.0,8,1.0,0,23.6,3.28,9.8
92644,2025-05-25,29380,2025-05-25 23:48:00,5941,286,125,1540.73,5,2.32,0,53.6,cash,scooter,234,1.005852052116559,46.65016744281999,4.81,0.88,card,4.6,Moscow,italian,1,4.35,9,3.0,0,21.6,4.64,4.5
92645,2025-05-25,54687,2025-05-25 23:51:00,5563,135,68,3159.8,4,3.73,0,80.1,card,scooter,55,0.952251406105502,40.06698260588018,4.65,0.99,card,4.73,Moscow,burger,0,4.32,25,3.0,0,21.6,4.64,4.5
92646,2025-05-25,66147,2025-05-25 23:55:00,20686,220,56,3570.67,2,4.88,0,79.0,card,car,104,0.7823738703393238,45.85950269980694,4.58,0.97,card,4.91,SPB,asian,0,4.56,16,2.0,0,20.2,10.22,10.8
92647,2025-05-26,22491,2025-05-26 00:17:00,47891,327,12,3122.69,2,1.16,0,65.7,card,bike,1350,0.9306302347320236,35.23265629823605,4.8,0.92,cash,4.22,Kazan,italian,0,4.72,33,2.0,1,18.8,0.35,13.5
92648,2025-05-26,73309,2025-05-26 00:35:00,3659,142,269,1890.54,5,8.66,0,118.4,sbp,car,153,0.9889973923148668,55.0,4.98,0.88,sbp,4.48,Moscow,asian,1,4.66,11,4.0,1,20.3,6.8,17.6
92649,2025-05-26,56133,2025-05-26 00:39:00,43976,390,218,1569.18,3,3.74,0,68.0,cash,bike,1065,0.9315551244135676,34.78209868887858,4.61,0.92,card,5.0,SPB,russian,1,4.9,10,3.0,1,23.6,0.68,5.1
92650,2025-05-26,42973,2025-05-26 00:42:00,13623,277,17,2023.97,2,3.46,0,86.1,card,bike,712,1.081696106249568,39.43091577708076,4.43,0.94,card,4.56,SPB,italian,0,4.96,36,3.0,1,23.6,0.68,5.1
92651,2025-05-26,34437,2025-05-26 00:49:00,12974,310,177,3463.09,4,2.85,0,62.2,card,car,1699,1.1277455153103826,55.0,4.63,0.98,card,4.91,SPB,russian,1,4.15,12,3.0,1,23.6,0.68,5.1
92652,2025-05-26,67783,2025-05-26 00:49:00,32974,197,20,3490.86,3,8.1,0,114.7,card,car,201,0.9169502843386824,55.0,4.69,0.9,card,4.5,Moscow,burger,0,3.93,19,4.0,1,20.3,6.8,17.6
92653,2025-05-26,32997,2025-05-26 00:54:00,41312,140,57,1935.57,1,0.71,0,44.8,sbp,bike,1571,1.0671265805436088,40.75594245927035,4.9,0.87,sbp,4.6,Kazan,russian,0,4.73,29,2.0,1,18.8,0.35,13.5
92654,2025-05-26,34353,2025-05-26 00:59:00,36430,163,258,2372.93,4,3.24,0,45.2,cash,car,640,1.1064997483074064,55.0,4.73,0.99,cash,4.95,SPB,russian,1,4.9,7,3.0,1,23.6,0.68,5.1
92655,2025-05-26,88363,2025-05-26 01:04:00,26470,196,219,3710.64,2,1.31,0,86.8,sbp,scooter,160,0.8677886058734838,39.26241260551242,4.58,0.91,sbp,4.28,Moscow,italian,0,4.87,35,4.0,1,20.3,6.8,17.6
92656,2025-05-26,89464,2025-05-26 02:13:00,24207,66,141,2632.3,2,5.81,0,113.2,card,bike,474,1.0076116757772686,35.82995837477953,4.94,0.94,sbp,4.31,Moscow,russian,0,4.24,18,4.0,1,20.3,6.8,17.6
92657,2025-05-26,41446,2025-05-26 02:17:00,31316,244,281,3132.99,2,1.02,1,22.7,card,scooter,274,1.214273509954976,55.0,4.86,0.97,card,4.33,Moscow,burger,1,4.61,7,4.0,1,20.3,6.8,17.6
92658,2025-05-26,70993,2025-05-26 02:23:00,16394,317,68,2548.67,2,2.71,0,64.3,cash,scooter,729,0.9777759712214992,48.67284070467812,4.9,0.9,sbp,4.77,Moscow,burger,0,4.32,25,4.0,1,20.3,6.8,17.6
92659,2025-05-26,7828,2025-05-26 02:25:00,8292,207,44,1333.36,5,3.46,0,78.5,card,car,476,1.0770892137967227,55.0,4.47,0.91,cash,4.25,SPB,asian,0,4.82,26,3.0,1,23.6,0.68,5.1
92660,2025-05-26,63653,2025-05-26 02:31:00,34086,117,66,1211.32,1,4.02,0,98.3,card,car,685,0.944472036784314,55.0,4.45,0.93,card,4.44,Moscow,italian,0,4.61,35,4.0,1,20.3,6.8,17.6
92661,2025-05-26,48247,2025-05-26 02:33:00,32863,176,135,2667.06,3,11.23,0,145.4,card,bike,1526,1.0368683651226922,39.53406196193262,4.95,0.88,cash,4.8,Moscow,asian,1,4.08,11,4.0,1,20.3,6.8,17.6
92662,2025-05-26,95032,2025-05-26 02:34:00,39223,187,147,2045.09,2,2.98,0,66.2,sbp,scooter,1282,1.0165269782672255,52.32152702875614,4.48,0.92,sbp,5.0,SPB,asian,0,5.0,20,3.0,1,23.6,0.68,5.1
92663,2025-05-26,30481,2025-05-26 02:44:00,27477,169,275,2126.99,3,1.73,0,83.3,card,car,1033,1.0104249666128249,55.0,4.6,0.89,cash,5.0,Moscow,italian,0,4.07,32,4.0,1,20.3,6.8,17.6
92664,2025-05-26,91822,2025-05-26 02:44:00,20969,125,95,866.42,2,4.14,0,60.6,sbp,car,1488,1.1713421779618816,55.0,4.81,0.89,sbp,4.89,Kazan,burger,1,4.31,13,2.0,1,18.8,0.35,13.5
92665,2025-05-26,11306,2025-05-26 02:45:00,41433,137,91,1941.17,6,0.61,0,34.5,card,bike,1002,1.1582324883561657,43.09047812324671,4.67,0.89,sbp,4.51,Kazan,asian,1,4.91,13,2.0,1,18.8,0.35,13.5
92666,2025-05-26,74094,2025-05-26 03:09:00,19018,139,258,2763.86,2,3.35,0,54.8,sbp,car,886,1.064688884669784,55.0,4.51,0.91,cash,4.75,SPB,russian,1,4.9,7,3.0,1,23.6,0.68,5.1
92667,2025-05-26,23403,2025-05-26 03:22:00,31619,210,10,3171.44,5,5.32,0,91.1,card,scooter,96,0.9501558835009108,41.54474215965092,4.92,0.89,cash,4.06,Moscow,asian,1,4.22,6,4.0,1,20.3,6.8,17.6
92668,2025-05-26,56044,2025-05-26 03:25:00,4428,228,73,3014.37,2,6.33,0,82.4,sbp,car,878,0.7154343744432983,48.016477908776224,4.71,0.89,card,4.83,SPB,italian,1,4.67,5,3.0,1,23.6,0.68,5.1
92669,2025-05-26,67272,2025-05-26 03:29:00,22347,233,220,3741.5,4,4.37,0,80.6,cash,car,348,0.9129357172796,55.0,4.43,0.85,cash,4.04,SPB,asian,0,4.39,26,3.0,1,23.6,0.68,5.1
92670,2025-05-26,68063,2025-05-26 03:48:00,9565,239,62,1213.97,3,1.32,0,65.1,cash,bike,612,1.1220012339315004,40.52713657796784,4.44,0.84,sbp,4.32,Moscow,italian,0,4.69,15,4.0,1,20.3,6.8,17.6
92671,2025-05-26,55930,2025-05-26 04:06:00,10499,152,9,2403.39,3,2.2,0,100.5,cash,car,179,1.0232689712025058,55.0,4.37,0.93,card,4.2,Moscow,burger,0,4.9,39,4.0,1,20.3,6.8,17.6
92672,2025-05-26,5670,2025-05-26 04:10:00,47899,251,260,3231.93,4,5.97,0,64.1,card,scooter,1929,0.9648046505533802,50.84117784067927,5.0,0.99,sbp,4.6,Kazan,russian,1,4.64,11,2.0,1,18.8,0.35,13.5
92673,2025-05-26,84124,2025-05-26 04:10:00,255,6,212,1786.47,2,2.76,0,80.0,sbp,scooter,817,0.9010249142583604,45.159897613091154,4.83,0.91,sbp,4.55,Moscow,italian,0,4.33,15,4.0,1,20.3,6.8,17.6
92674,2025-05-26,93408,2025-05-26 04:10:00,12628,143,35,1569.33,3,0.35,0,33.6,card,scooter,607,0.9169073154878742,45.13982819313042,4.91,0.85,sbp,4.36,Moscow,russian,1,4.02,5,4.0,1,20.3,6.8,17.6
92675,2025-05-26,11343,2025-05-26 04:14:00,37566,229,212,3803.07,4,4.86,0,91.3,sbp,scooter,377,1.0507315040512115,50.22988603518088,4.83,0.92,card,3.95,Moscow,italian,0,4.33,15,4.0,1,20.3,6.8,17.6
92676,2025-05-26,56497,2025-05-26 04:48:00,2812,231,162,2598.51,3,2.23,0,61.1,sbp,car,510,0.9075087529986936,55.0,4.73,0.93,card,4.45,Moscow,asian,1,5.0,13,4.0,1,20.3,6.8,17.6
92677,2025-05-26,90316,2025-05-26 04:49:00,14112,369,46,2675.78,4,3.77,0,52.9,sbp,car,137,0.9655171582517206,55.0,4.5,0.9,card,4.45,SPB,asian,1,4.97,7,3.0,1,23.6,0.68,5.1
92678,2025-05-26,68760,2025-05-26 05:03:00,39639,212,182,1766.63,8,5.91,0,95.5,card,car,1845,0.8882435519881046,55.0,4.64,0.84,card,4.46,Moscow,burger,1,4.2,8,4.0,1,20.3,6.8,17.6
92679,2025-05-26,3281,2025-05-26 05:10:00,37844,248,53,2574.19,4,1.79,1,22.2,card,car,496,1.0389010701946886,55.0,4.8,0.94,cash,4.48,SPB,italian,1,4.66,7,3.0,1,23.6,0.68,5.1
92680,2025-05-26,51120,2025-05-26 05:12:00,2757,365,216,3202.7,4,1.83,0,100.3,sbp,car,1542,1.0143385005784984,55.0,5.0,0.87,sbp,4.79,Moscow,burger,0,4.57,39,4.0,1,20.3,6.8,17.6
92681,2025-05-26,94672,2025-05-26 05:24:00,34764,390,64,2561.55,2,1.57,0,27.9,sbp,bike,1065,0.9315551244135676,34.78209868887858,4.61,0.92,card,4.55,Kazan,burger,1,4.62,6,2.0,1,18.8,0.35,13.5
92682,2025-05-26,74423,2025-05-26 05:30:00,17121,243,208,2303.64,2,2.27,0,78.2,sbp,car,1493,0.9944068283564068,55.0,4.75,0.9,cash,4.8,Moscow,burger,0,4.98,26,4.0,1,20.3,6.8,17.6
92683,2025-05-26,61836,2025-05-26 05:32:00,1107,93,293,1931.95,3,1.78,0,64.3,sbp,car,695,0.9413742961587732,55.0,4.82,0.89,sbp,4.52,Moscow,russian,0,4.68,21,4.0,1,20.3,6.8,17.6
92684,2025-05-26,53690,2025-05-26 05:35:00,46227,276,72,4062.01,3,5.18,0,100.8,card,bike,216,0.9567760808739676,32.37325941116156,4.81,0.91,sbp,4.99,Kazan,russian,0,4.57,37,2.0,1,18.8,0.35,13.5
92685,2025-05-26,88328,2025-05-26 05:46:00,28622,20,22,899.78,3,3.86,0,74.3,card,car,1605,0.8522039646289864,55.0,4.76,0.9,cash,4.65,Moscow,asian,1,4.73,10,4.0,1,20.3,6.8,17.6
92686,2025-05-26,17314,2025-05-26 05:52:00,32067,13,43,1806.22,2,10.28,0,152.5,cash,car,416,1.1391188218690853,55.0,5.0,0.87,card,4.13,Moscow,italian,0,4.51,28,4.0,1,20.3,6.8,17.6
92687,2025-05-26,73274,2025-05-26 05:57:00,33588,21,18,3665.95,5,3.97,0,65.0,card,scooter,1097,0.8782439242174609,44.79372201513367,4.75,0.88,sbp,4.45,Kazan,burger,0,4.89,30,2.0,1,18.8,0.35,13.5
92688,2025-05-26,8284,2025-05-26 06:04:00,42535,71,241,2503.53,3,2.87,1,58.4,card,scooter,1537,0.8776601636046558,45.651242794209146,4.7,0.92,sbp,4.52,Moscow,burger,1,4.21,12,4.0,1,20.3,6.8,17.6
92689,2025-05-26,61132,2025-05-26 06:49:00,32413,143,219,3583.97,3,1.51,0,76.9,sbp,scooter,607,0.9169073154878742,45.13982819313042,4.91,0.85,cash,4.42,Moscow,italian,0,4.87,35,4.0,1,20.3,6.8,17.6
92690,2025-05-26,69961,2025-05-26 06:56:00,25867,321,119,2756.28,2,6.83,0,134.9,card,bike,813,0.8978752123246998,32.99180766169915,4.45,0.89,card,4.03,Moscow,asian,0,5.0,39,4.0,1,20.3,6.8,17.6
92691,2025-05-26,52966,2025-05-26 07:10:00,4338,45,62,2399.14,3,1.03,0,53.0,card,car,1290,1.0822299356540568,55.0,4.73,0.96,card,4.54,Moscow,italian,0,4.69,15,4.0,1,20.3,6.8,17.6
92692,2025-05-26,91705,2025-05-26 07:37:00,32403,46,157,2440.7,3,2.28,0,70.1,card,bike,1845,1.096145570245046,42.25170720017491,4.74,0.97,sbp,5.0,Moscow,italian,1,4.27,9,4.0,1,20.3,6.8,17.6
92693,2025-05-26,69880,2025-05-26 07:38:00,30671,224,27,1507.01,2,3.66,0,56.8,card,scooter,340,0.9788810536562954,46.49258940217779,4.97,0.96,sbp,4.82,Kazan,russian,0,4.67,18,2.0,1,18.8,0.35,13.5
92694,2025-05-26,69893,2025-05-26 08:09:00,31587,243,246,3254.46,1,0.13,0,62.6,sbp,car,1493,0.9944068283564068,55.0,4.75,0.9,cash,4.76,Moscow,russian,1,4.01,12,4.0,1,20.3,6.8,17.6
92695,2025-05-26,10827,2025-05-26 08:22:00,529,81,162,2594.85,3,9.8,1,130.0,sbp,car,366,0.9974508839042184,55.0,4.85,0.94,sbp,4.9,Moscow,asian,1,5.0,13,4.0,1,20.3,6.8,17.6
92696,2025-05-26,75809,2025-05-26 08:34:00,34916,201,211,977.72,5,0.94,0,83.8,card,bike,316,0.9016797487958156,31.260861704088715,4.67,0.84,card,4.6,SPB,italian,0,4.64,38,3.0,1,23.6,0.68,5.1
92697,2025-05-26,19037,2025-05-26 08:39:00,100,99,51,3115.38,6,4.91,0,92.3,card,bike,519,1.121673944254682,40.10929179910456,4.66,0.78,card,4.47,Moscow,asian,1,4.45,5,4.0,1,20.3,6.8,17.6
92698,2025-05-26,36479,2025-05-26 08:39:00,37653,351,129,1500.92,2,8.53,0,123.8,sbp,car,1605,1.0791307902751142,55.0,4.47,0.96,card,4.92,SPB,asian,0,4.64,17,3.0,1,23.6,0.68,5.1
92699,2025-05-26,95250,2025-05-26 08:42:00,2993,147,81,2266.65,3,3.31,0,80.9,card,car,986,1.038874553075268,55.0,4.92,0.89,card,4.13,Moscow,burger,1,4.59,12,4.0,1,20.3,6.8,17.6
92700,2025-05-26,74442,2025-05-26 09:02:00,5078,390,294,2561.36,1,7.36,0,146.4,card,bike,1065,0.9315551244135676,34.78209868887858,4.61,0.92,sbp,4.65,Moscow,burger,0,4.33,35,4.0,1,20.3,6.8,17.6
92701,2025-05-26,11492,2025-05-26 09:05:00,7017,162,34,1721.36,3,2.21,0,51.2,cash,car,1970,1.046574562758893,55.0,4.31,0.87,sbp,4.01,SPB,italian,1,4.55,7,3.0,1,23.6,0.68,5.1
92702,2025-05-26,92880,2025-05-26 09:16:00,13855,374,254,2856.53,2,6.84,1,102.0,card,car,1052,1.0232690229918973,55.0,4.6,0.79,card,4.57,Kazan,burger,0,3.85,31,2.0,1,18.8,0.35,13.5
92703,2025-05-26,1225,2025-05-26 09:25:00,7656,4,121,2688.91,3,3.39,1,69.3,sbp,car,1760,1.0443299675559092,55.0,4.57,0.92,sbp,3.92,Kazan,russian,0,4.77,30,2.0,1,18.8,0.35,13.5
92704,2025-05-26,23651,2025-05-26 09:26:00,3094,216,66,3152.97,5,0.6,0,91.8,card,car,504,0.8715298745071397,55.0,4.69,0.91,card,4.67,Moscow,italian,0,4.61,35,4.0,1,20.3,6.8,17.6
92705,2025-05-26,82056,2025-05-26 09:26:00,2853,118,287,1691.97,4,4.19,0,101.8,card,scooter,1955,0.9455270899742906,49.86328877279848,4.87,0.9,card,3.96,Moscow,russian,0,4.02,24,4.0,1,20.3,6.8,17.6
92706,2025-05-26,94974,2025-05-26 09:30:00,36422,327,148,4827.04,4,1.08,1,56.2,card,bike,1350,0.9306302347320236,35.23265629823605,4.8,0.92,card,4.67,SPB,russian,0,4.11,29,3.0,1,23.6,0.68,5.1
92707,2025-05-26,18832,2025-05-26 09:46:00,19958,345,158,2451.08,4,3.0,0,46.0,sbp,bike,787,1.0160686872877107,37.26218109219517,4.68,0.91,sbp,4.85,SPB,italian,1,4.57,11,3.0,1,23.6,0.68,5.1
92708,2025-05-26,51101,2025-05-26 09:48:00,46593,29,13,1826.05,5,3.23,0,74.7,card,scooter,161,0.915021480064555,41.41642418784267,4.6,0.94,sbp,4.69,Moscow,burger,1,4.95,7,4.0,1,20.3,6.8,17.6
92709,2025-05-26,74986,2025-05-26 09:52:00,19117,212,110,1363.53,5,1.62,0,48.1,card,car,1845,0.8882435519881046,55.0,4.64,0.84,card,5.0,Kazan,asian,1,4.23,7,2.0,1,18.8,0.35,13.5
92710,2025-05-26,9118,2025-05-26 09:55:00,8688,365,143,2515.29,3,0.54,0,63.1,card,car,1542,1.0143385005784984,55.0,5.0,0.87,card,4.78,Moscow,asian,0,5.0,16,4.0,1,20.3,6.8,17.6
92711,2025-05-26,71632,2025-05-26 09:58:00,12704,357,88,1787.57,4,12.33,0,170.8,sbp,car,730,1.1422529614347856,55.0,5.0,0.86,sbp,4.65,SPB,italian,1,4.53,13,3.0,1,23.6,0.68,5.1
92712,2025-05-26,20013,2025-05-26 09:59:00,12092,274,130,2662.98,3,6.87,0,128.3,card,car,637,1.1214309672981018,55.0,4.79,0.92,card,3.94,Moscow,italian,0,4.57,30,4.0,1,20.3,6.8,17.6
92713,2025-05-26,68457,2025-05-26 10:01:00,29405,301,297,2225.04,2,5.44,0,61.5,card,bike,1501,0.9797336136890856,37.32002871481163,4.84,0.9,card,4.5,SPB,asian,1,4.98,10,3.0,1,23.6,0.68,5.1
92714,2025-05-26,51118,2025-05-26 10:03:00,45527,127,57,3646.01,3,4.56,0,87.0,card,car,1032,0.872955606092743,55.0,4.37,0.93,sbp,4.25,Kazan,russian,0,4.73,29,2.0,1,18.8,0.35,13.5
92715,2025-05-26,93920,2025-05-26 10:10:00,10283,357,125,2649.73,2,5.09,1,66.0,card,car,730,1.1422529614347856,55.0,5.0,0.86,card,4.58,Moscow,italian,1,4.35,9,4.0,1,20.3,6.8,17.6
92716,2025-05-26,66608,2025-05-26 10:18:00,43098,7,185,4530.68,4,2.76,0,37.4,card,car,1105,1.0077934160683817,55.0,4.52,0.88,cash,4.45,Kazan,russian,1,4.21,10,2.0,1,18.8,0.35,13.5
92717,2025-05-26,14894,2025-05-26 10:25:00,18870,39,218,1040.64,3,2.68,0,39.6,sbp,car,934,1.1289129681783003,55.0,4.78,0.89,sbp,4.77,SPB,russian,1,4.9,10,3.0,1,23.6,0.68,5.1
92718,2025-05-26,53239,2025-05-26 10:48:00,37244,75,214,2184.92,5,6.9,0,68.7,card,car,940,0.9694542416601574,55.0,4.61,0.86,card,4.22,SPB,asian,1,4.27,5,3.0,1,23.6,0.68,5.1
92719,2025-05-26,80403,2025-05-26 10:51:00,41174,59,141,3892.51,4,7.44,0,116.2,sbp,scooter,1055,1.0590174570162048,53.88993581645081,4.99,0.93,sbp,4.7,Moscow,russian,0,4.24,18,4.0,1,20.3,6.8,17.6
92720,2025-05-26,61816,2025-05-26 10:58:00,5795,312,157,2343.05,1,1.77,0,43.9,card,scooter,1273,0.9951573994433828,51.20059991794656,4.68,0.93,cash,4.42,Moscow,italian,1,4.27,9,4.0,1,20.3,6.8,17.6
92721,2025-05-26,73467,2025-05-26 10:58:00,38605,190,147,2243.16,4,3.18,0,63.3,card,scooter,1665,0.9542560419516964,49.86421286968263,5.0,0.83,card,4.64,SPB,asian,0,5.0,20,3.0,1,23.6,0.68,5.1
